,datetime,username,content,display name,user description,verified,follower count,friends count,statuses count,favourites count,listed count,media count,location,protected,outlinks,tcooutlinks,reply count,retweet count,like count,quote count,lang,source,media,retweeted tweet,quoted tweet,mentioned users
0,2015-12-30 22:41:10+00:00,kayrosconsult,"IPCA, ata do Fomc e PMIs: primeira semana de 2016 promete calor no mercado - InfoMoney 
Veja mais em:... https://t.co/QnQk3P4dcZ",Kayros Consultoria,contato@kayrosconsultoria.com,False,86,2708,6483,80,3,8,"Anápolis, Goias",False,['http://fb.me/3z3fHS0Du'],['https://t.co/QnQk3P4dcZ'],0,0,0,0,pt,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,
1,2015-12-30 22:40:57+00:00,kayrosconsult,"IPCA, ata do Fomc e PMIs: primeira semana de 2016 promete calor no mercado - InfoMoney 
Veja mais em:... https://t.co/mu483uZvak",Kayros Consultoria,contato@kayrosconsultoria.com,False,86,2708,6483,80,3,8,"Anápolis, Goias",False,['http://fb.me/28t2KUbmi'],['https://t.co/mu483uZvak'],0,0,0,0,pt,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,
2,2015-12-30 21:45:12+00:00,infomoney,"IPCA, ata do Fomc e PMIs: primeira semana de 2016 promete calor no mercado https://t.co/Q8VjM0sASS #mercados_IM",InfoMoney | IM+,A maior plataforma de notícias sobre mercado financeiro do Brasil. Baixe o app IM+ 👇,True,507583,466,202376,2568,3576,2150,Brasil,False,['http://tinyurl.com/jpz4py9'],['https://t.co/Q8VjM0sASS'],0,1,4,0,pt,"<a href=""http://www.infomoney.com.br"" rel=""nofollow"">Portal_InfoMoney</a>",,,,
3,2015-12-19 01:29:49+00:00,sheezsashaa_,@Lilleak_mtb @YPMF_I FOMC😤,BIGsash 💰,bitch Idgaf.,False,974,583,47766,46432,0,72,VitoM⚡️de,False,[],[],1,0,0,0,ht,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"[User(username='Lilleak_mtb', id=1005261835, displayname='LIL TOP😈', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
4,2015-12-18 05:42:05+00:00,sheezsashaa_,@Kylesmooth_ @YPMF_I 🖕🏽🖕🏽🖕🏽 FOMC,BIGsash 💰,bitch Idgaf.,False,974,583,47766,46432,0,72,VitoM⚡️de,False,[],[],0,0,0,0,ht,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
5,2015-12-18 02:42:11+00:00,WhistlerMTFX,FOMC 12/16 https://t.co/N975bE8Fl9,WhistlerMTFX,本命はGOLDです。カナダも大好きです！！！,False,89,512,11616,2166,3,7,,False,['http://goo.gl/PhVGAu'],['https://t.co/N975bE8Fl9'],0,0,0,0,ht,"<a href=""https://blog.goo.ne.jp/info/twitter/"" rel=""nofollow"">gooBlog</a>",,,,
6,2015-12-18 00:33:39+00:00,scooby231,"Política ofusca Fomc e Ibovespa vai de alta de 2,75% a ganhos de 0,55%; dólar cai  https://t.co/lP01L7dLtX",cleiton,,False,21,344,2522,5,2,93,,False,['http://www.infomoney.com.br/mercados/acoes-e-indices/noticia/4468233'],['https://t.co/lP01L7dLtX'],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
7,2015-12-17 23:26:42+00:00,barradao,"Política ofusca Fomc e Ibovespa vai de alta de 2,75% a ganhos de 0,55%; dólar cai  https://t.co/WS2lo9bqi6",#T R U M P F O R E V E R🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸,"WEWILLWIN🍀🍀🍀 #GOTRUMP2020👊
Parler@euteamobrasil",False,6164,4972,51916,60665,200,2142,Brasil,False,['http://ln.is/www.infomoney.com.br/ILz4m'],['https://t.co/WS2lo9bqi6'],0,3,2,0,pt,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>",,,,
8,2015-12-17 20:00:50+00:00,CapSpaulding01,"Política ofusca Fomc e Ibovespa vai de alta de 2,75% a ganhos de 0,55%; dólar cai  https://t.co/uDEKpYVa5k",Brazil News,"Português, Español and English. Rio de Janeiro, Brasil. Retweet ≠ endorsement. Contra a corrupção de esquerda, direita ou centro",False,2142,4763,223700,11434,115,2136,,False,['http://www.infomoney.com.br/mercados/acoes-e-indices/noticia/4468233'],['https://t.co/uDEKpYVa5k'],0,0,0,0,pt,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",,,,
9,2015-12-17 19:40:15+00:00,roneyalbert,"Ibovespa sobe 0,5% com Fomc, mas petróleo e política deixam índice longe da máxima

Bolsa se afasta da máxima de... https://t.co/dmE3ufQ6TF",Roney Albert - Frajola,linkedin.com,False,1722,1618,46946,1181,20,754,"São Paulo, Brasil",False,['http://fb.me/20bJgHd8a'],['https://t.co/dmE3ufQ6TF'],0,0,0,0,pt,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,
