,datetime,username,content,display name,user description,verified,follower count,friends count,statuses count,favourites count,listed count,media count,location,protected,outlinks,tcooutlinks,reply count,retweet count,like count,quote count,lang,source,media,retweeted tweet,quoted tweet,mentioned users
0,2014-12-29 21:53:29+00:00,ivancarlos,"Com exceção do Alexandre Tombini, me arrisco a dizer que NENHUM outro ministro anunciado pela Dilma para seu novo... http://t.co/pFsgGYgaJZ",Ivan Carlos,IT & Cyber Security consultant | I talk about tech & gaming | ivan@ivancarlos.com.br | #cybersec #fintech #gadget #gaming #infotech,False,3201,462,26305,378,42,2373,"Sao Paulo, Brazil",False,['http://fb.me/6Z6IJtEgw'],['http://t.co/pFsgGYgaJZ'],0,0,0,0,pt,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,
1,2014-12-23 17:13:03+00:00,UFABC_Finance,"BC anuncia condições de oferta de swap nos próximos dias, diz diretor: O presidente do BC, Alexandre Tombini, ... http://t.co/DQJBNyeQfw",UFABC Finance,Liga de Mercado Financeiro da Universidade Federal do ABC,False,81,10,2452,0,0,4,,False,['http://bit.ly/1JP2yI5'],['http://t.co/DQJBNyeQfw'],0,0,0,0,pt,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,,,
2,2014-12-23 17:13:03+00:00,raconsbrasil,"BC anuncia condições de oferta de swap nos próximos dias, diz diretor: O presidente do BC, Alexandre Tombini, ... http://t.co/sgg1EnEnUP",Gus Jordan Palma,"Mgmt & Local Support for Foreign Corporations, Business Growth, Online Mktg; Webmastering & Social Web Editing; spanish, english & portuguese speaker",False,90,61,92514,906,12,242,Brasil,False,['http://bit.ly/1AX09oL'],['http://t.co/sgg1EnEnUP'],0,0,0,0,pt,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,,,
3,2014-12-23 17:13:03+00:00,FelipePraxedes,"BC anuncia condições de oferta de swap nos próximos dias, diz diretor: O presidente do BC, Alexandre Tombini, ... http://t.co/XFLkzUOJsf",Felipe Praxedes,"Recém Formado em Engenharia, Aproveitando SP!",False,4432,5041,2299,0,9,0,São Paulo,False,['http://bit.ly/1JP2vMv'],['http://t.co/XFLkzUOJsf'],0,0,0,0,pt,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,,,
4,2014-12-23 17:13:02+00:00,BRInveste,"BC anuncia condições de oferta de swap nos próximos dias, diz diretor: O presidente do BC, Alexandre Tombini, ... http://t.co/nfOWCTxinQ",br.investe,Investimentos inteligentes são o caminho menos percorrido. Não com a br investe.,False,19,33,11523,12,1,11,"Franca, Brasil",False,['http://bit.ly/1AX09oL'],['http://t.co/nfOWCTxinQ'],0,0,0,0,pt,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,,,
5,2014-12-22 11:19:41+00:00,carloslopesjorn,"O presidente do Banco Central, Alexandre Tombini, participa de atividades de trabalho em Brasília, sem compromisso público.",Carlos Lopes,Jornalista com atuação na área de informação e análise,False,494,340,28078,4770,26,135,"Brasilia, DF",False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
6,2014-12-22 09:46:48+00:00,llconsulte,Discurso de Alexandre Tombini na Comissão de Assuntos Econômicos no Senado (16/12/2014)  http://t.co/ob4pMASbgZ,LLConsulte,,False,256,725,11033,721,1,489,Brazil,False,['http://www.bcb.gov.br/pec/appron/apres/Discurso_Presidente_Alexandre_Tombini_na_CAE_2014_12_16.pdf'],['http://t.co/ob4pMASbgZ'],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
7,2014-12-21 09:50:37+00:00,josehiltoncarlo,"3. Um pouco de inflação não faz mal a ninguém
Dilma jamais admitirá, nem o presidente do BC, Alexandre Tombini.... http://t.co/lF3Azd2RR2",José Hilton C Amaral,Engenheiro Mecânico - Inspeção de Caldeiras e Vasos de Pressão - Projetos - Licenciamento Ambiental,False,825,2255,93993,2791,9,538,Natal- RN -  Brasil ,False,['http://fb.me/6XlEPCKH3'],['http://t.co/lF3Azd2RR2'],0,0,0,0,pt,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,
8,2014-12-21 07:20:55+00:00,JimmyNight,"Alexandre Tombini dando uma aula pra Miriam Leitão e ensinando-a sobre economia mundial, registra que o Brasil... http://t.co/D4nDLJcgdP",Diógenes Brandão,"Jornalista, Apresentador de TV, Redator Publicitário, apaixonado por tudo em comunicação e graduando em marketing digital. Pesquise no Google e saiba+",False,3703,1775,105667,4214,29,4010,"Belém, Pará, Amazônia, Brasil",False,['http://fb.me/30DfYFpTS'],['http://t.co/D4nDLJcgdP'],0,3,1,0,pt,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,
9,2014-12-20 21:09:29+00:00,claudenorbcs,#GloboNewsMiriamLeitão entrevista Alexandre Tombini (presidente do Banco Central do Brasil) ! http://t.co/EmIPvupVME,Claudenor,"50 anos, solteiro, paulistano, torcedor do ⚽@SaoPauloFC 🏀@Lakers 🏈@Redskins 🏈@Patriots e aguardando seu tweet sobre tudo e muito mais !",False,159,961,20391,13,12,2381,São Paulo - SP (Brasil),False,['http://globosatplay.globo.com/globonews/v/3841806/'],['http://t.co/EmIPvupVME'],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
