,datetime,username,content,display name,user description,verified,follower count,friends count,statuses count,favourites count,listed count,media count,location,protected,outlinks,tcooutlinks,reply count,retweet count,like count,quote count,lang,source,media,retweeted tweet,quoted tweet,mentioned users
0,2014-12-31 13:26:07+00:00,RonaldoAssisTI,"@itau vou ter que reclamar no Bacen novamente, será se o Banco Central toma alguma atitude contra a falta de atendimento? Consórcio Fiat.",Ronaldo Assis - TI,"Analista de Sistemas, desenvolvedor, amante de tecnologia, internet, acompanhando notícias de tecnologia e mercado de TI.",False,354,1860,3604,155,2,70,Belo Horizonte MG,False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,"[User(username='itau', id=179398386, displayname='Itaú', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
1,2014-12-31 12:00:38+00:00,EstratConcursos,Dica dos aprovados: Roberta fala sobre a rotina de estudos para o Concurso do BACEN. Confira: http://t.co/HUad33R5wD  #dica  #concurseiros,Estratégia Concursos,🥇 Estude com o curso que mais aprova no Brasil. 🦉 Estude com o Estratégia.,True,55723,5,11829,1223,205,2514,"São Paulo, Brasil",False,['http://ow.ly/GAvLf'],['http://t.co/HUad33R5wD'],0,0,0,0,pt,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",,,,
2,2014-12-31 10:40:11+00:00,Ela_eh_carioca_,Advogado condenado a indenizar gerente do BB: http://t.co/DkTwlGTKwD #BB #BACEN #Feliz2015,Carol,"♫ Ela é carioca, ela é carioca. Basta o jeitinho dela andar. Nem ninguém tem carinho assim para dar. Eu vejo na luz dos seus olhos as noites do Rio ao luar...",False,346,161,1830,347,2,42,"Cidade Maravilhosa, RJ",False,['http://www.tjdft.jus.br/institucional/imprensa/noticias/2014/dezembro/advogado-e-condenado-a-indenizar-gerente-de-banco-por-extrapolar-direito-de-reclamar'],['http://t.co/DkTwlGTKwD'],0,0,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
3,2014-12-30 15:08:36+00:00,luigi1409,@itau #Ladrão #PropagandaEnganosa Pra que serve o #Bacen #Procon e #ReclameAqui se o #Itaú continua fudendo a vida dos brasileiros?? #Fail,Luiz Fernando Abreu,,False,106,279,7751,599,2,251,Brasil - V. Brasilandia,False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,"[User(username='itau', id=179398386, displayname='Itaú', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
4,2014-12-30 14:58:36+00:00,luigi1409,TUDO NO #ITAÚ é #PropagandaEnganosa #Fail #Desrespeito #Bacen #ReclameAqui #Banco #Ladrão o itaú sempre enfia o dedo no seu cú!,Luiz Fernando Abreu,,False,106,279,7751,599,2,251,Brasil - V. Brasilandia,False,[],[],0,2,2,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
5,2014-12-30 14:38:03+00:00,kanelatribal,Buscar uma micharia...hehheeh #tarolando #turista #fotodacapa #MissãoBETA @ Banco Central - Bacen http://t.co/nsjbg5OcZJ,Daniel Soares,,False,70,139,2778,8,0,32,,False,['http://instagram.com/p/xPAd_iBR1b/'],['http://t.co/nsjbg5OcZJ'],0,0,0,0,pt,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,
6,2014-12-30 14:28:23+00:00,luigi1409,"""@itau detalhe p/ q a gente possa te ajudar"" 8 meses reclamando, dezenas de protocolos #Bacen e vcs querem um resumo? em 140 caracteres?",Luiz Fernando Abreu,,False,106,279,7751,599,2,251,Brasil - V. Brasilandia,False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,"[User(username='itau', id=179398386, displayname='Itaú', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
7,2014-12-30 11:21:08+00:00,montello_mauro,"@HSBC_Atende Fiz uma reclamação junto ao BACEN , com relação a valores que eu nunca utilizei ,e conta que nunca mantive , sera que vou ter +",Mauro Montello,Consultor Imobiliário / Direção de Televisão,False,43,350,622,56,0,17,Rio de Janeiro,False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
8,2014-12-30 10:39:56+00:00,wilburcarvalhoj,"Dilma pode nomear quem quiser, o núcleo que dará as cartas ao governo é formado pelos ministros da Fazenda, Planejamento e Presid do Bacen",irradiante,"Matemático, historiador e jornalista",False,2361,1966,76805,118,26,1836,"Goiânia, Goiás",False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
9,2014-12-30 00:30:26+00:00,marcioguilherme,"@_mkarl hahaha vdd. ""Quem tirou o prato da boca do trabalhador foi o BACEN da Dilma!"" - eu mesmo faço, reconheço.",marcioguilherme,words in the foreign language,False,3531,2628,74291,73826,63,3369,Rio de Janeiro,False,[],[],2,0,0,0,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"[User(username='_mkarl', id=2754073873, displayname='_mkarl', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
10,2014-12-29 17:48:05+00:00,RonaldoAssisTI,@itau enquanto isso reclamação do Bacen ainda sem reposta. Tem que ser no último dia? Meu fim de ano já está ruim demais por causa do Itaú,Ronaldo Assis - TI,"Analista de Sistemas, desenvolvedor, amante de tecnologia, internet, acompanhando notícias de tecnologia e mercado de TI.",False,354,1860,3604,155,2,70,Belo Horizonte MG,False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,"[User(username='itau', id=179398386, displayname='Itaú', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
11,2014-12-29 17:02:59+00:00,pinheirothais,"@gravz só resolvo com o Bacen. Não tem melhor lugar. Os bancos perdem muitos pontos com qq reclamação lá, por isso, agem rápido.",Thaís Pinheiro,"Jornalista, corintiana e o que mais puder ser.",False,654,491,12367,28,4,148,,False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,"[User(username='GravZ', id=1411058762425802754, displayname='gravZIYAD', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
12,2014-12-29 16:20:24+00:00,Schweizer_Kotau,#Bacen e banco #BVA se preparam para guerra judicial: O bancos se preparam para o que se desenha como uma longa… http://t.co/FucBCRhewy,"Die KP-China sagt Freund, meint jedoch Feind","Chinas kommunistische Partei ist ein Teufel, der alles frisst. Jedoch steht sie kurz vor ihrem Untergang. Gefressen ist gefressen, dann gehst du mit ihr unter!",False,508,825,348628,101,108,12,,False,['http://dlvr.it/7yR9bJ'],['http://t.co/FucBCRhewy'],0,0,0,0,pt,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,
13,2014-12-29 16:20:20+00:00,wangadir,#Bacen e banco #BVA se preparam para guerra judicial: O bancos se preparam para o que se desenha como uma longa… http://t.co/qiO522Fv4E,Erich Bachmann,lässt hier China-News einlaufen,False,245,134,345147,5,107,2653,,False,['http://dlvr.it/7yRCBM'],['http://t.co/qiO522Fv4E'],0,0,0,0,pt,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,
14,2014-12-29 16:20:19+00:00,karinnachsicht,#Brasil #Economia #Bacen #Banco_Central #BVA Bacen e banco BVA se preparam para guerra judicial: O bancos se… http://t.co/jLudVCEHHj,zhuchan li,Nachsicht Toleranz Barmherzigkeit Mitmenschlichkeit Wahrheit Aufrichtigkeit,False,194,84,272169,0,75,1,Deutschland,False,['http://dlvr.it/7yR7KJ'],['http://t.co/jLudVCEHHj'],0,0,0,0,pt,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,
15,2014-12-29 16:20:17+00:00,deegerwiilen,#Bacen e banco #BVA se preparam para guerra judicial: O bancos se preparam para o que se desenha como uma longa… http://t.co/kbqubYKqxP,Erich Bachmann,,False,1124,714,385239,0,167,53,,False,['http://dlvr.it/7yRD19'],['http://t.co/kbqubYKqxP'],0,0,0,0,pt,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,
