,datetime,username,content,display name,user description,verified,follower count,friends count,statuses count,favourites count,listed count,media count,location,protected,outlinks,tcooutlinks,reply count,retweet count,like count,quote count,lang,source,media,retweeted tweet,quoted tweet,mentioned users
0,2008-12-19 06:51:41+00:00,BlogdoNoblat,"Copom discutiu corte de 0,25 nos juros: Na ata do Comit&ecirc;, economistas do BC explicam por que o mundo corta.. http://tinyurl.com/4ud3gt",Blog do Noblat,"Acompanhe as atualizações do blog do jornalista Ricardo Noblat, há 18 anos no ar.",True,1173456,416,320112,457,4863,38791,,False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
1,2008-12-18 15:37:21+00:00,BolsaNoBolso,Mercadante cobra de Meirelles explicação sobre Copom: O presidente da Comissão de Assuntos Econômicos (CAE) do S.. http://twurl.nl/5f0yln,BolsaNoBolso,"bovespa , bm&f , stock market , financial market , peabirus , mercado financeiro , money , brazil",False,598,16,116085,0,10,0,"Sao Paulo, SP, Brazil",False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
2,2008-12-18 15:23:08+00:00,BolsaNoBolso,Mercadante cobra de Meirelles explicacao sobre Copom - O presidente da Comissao de A http://tinyurl.com/44235d,BolsaNoBolso,"bovespa , bm&f , stock market , financial market , peabirus , mercado financeiro , money , brazil",False,598,16,116085,0,10,0,"Sao Paulo, SP, Brazil",False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
3,2008-12-18 15:08:18+00:00,AEInvestimentos,Economia - Mercadante cobra de Meirelles explicação sobre Copom: O presidente da Comissão de Assuntos .. http://tinyurl.com/3jesm9,aeinvestimentos,Canal aberto com informação e orientação sobre oportunidade do mercado financeiro.,False,641,0,26302,0,40,0,Brasil,False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
4,2008-12-18 15:03:06+00:00,BolsaNoBolso,Mercadante cobra de Meirelles explicacao sobre Copom - O presidente da Comissao de Assuntos Economicos (CAE) do Sena http://twurl.nl/7et2gj,BolsaNoBolso,"bovespa , bm&f , stock market , financial market , peabirus , mercado financeiro , money , brazil",False,598,16,116085,0,10,0,"Sao Paulo, SP, Brazil",False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
5,2008-12-18 13:30:46+00:00,gazetadopovo,"JUROS: Falta de crédito amplia efeitos da política monetária, diz Copom http://tinyurl.com/5yb7of",Gazeta do Povo,Clareza de convicções. Coragem no posicionamento.,True,573729,3784,291571,1974,1776,71140,Brasil,False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
6,2008-12-18 13:27:21+00:00,investbolsa,"Sai hoje: IGP-M anterior: 0,49% - prev: 0,10% | Divulgação da Ata do Copom | Reunião Ordinária do CMN TJLP anterior: 6,25% - prev: 6,25%",Bolsa de Valores,,False,21256,8361,27036,4,583,0,Brasil,False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
7,2008-12-18 13:13:29+00:00,BolsaNoBolso,"Falta de credito amplia efeitos da politica monetaria, diz Copom http://twurl.nl/8ru5dg",BolsaNoBolso,"bovespa , bm&f , stock market , financial market , peabirus , mercado financeiro , money , brazil",False,598,16,116085,0,10,0,"Sao Paulo, SP, Brazil",False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
8,2008-12-18 12:53:26+00:00,miriamleitao,"Ata sinaliza corte de juros em janeiro, mas de 0,25 p.p.: O Copom divulgou pela manh&atilde; a ata da &uacute;lt.. http://tinyurl.com/4akk45",Míriam Leitão,"Jornalista de O Globo, TV Globo, Globonews e CBN. Escritora. Recebi o Jabuti de livro do ano de 2012 e o prêmio Maria Moors Cabot da Universidade de Columbia.",True,3013739,1048,46699,14503,6983,1387,,False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
9,2008-12-18 12:30:37+00:00,gazetadopovo,"JUROS: Copom chegou a discutir corte de 0,25 pto da taxa de juro http://tinyurl.com/4mlfq7",Gazeta do Povo,Clareza de convicções. Coragem no posicionamento.,True,573729,3784,291571,1974,1776,71140,Brasil,False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
