,datetime,username,content,display name,user description,verified,follower count,friends count,statuses count,favourites count,listed count,media count,location,protected,outlinks,tcooutlinks,reply count,retweet count,like count,quote count,lang,source,media,retweeted tweet,quoted tweet,mentioned users
0,2012-12-30 17:00:48+00:00,folha,"Henrique Meirelles: ""O ano crítico da Olimpíada"". http://t.co/DYLrZ6t5",Folha de S.Paulo,Um jornal a serviço do Brasil. No Insta: instagram.com/folhadespaulo. No Telegram: t.me/folha. Assine a Folha: assinaturas.folha.com.br/410827,True,8815434,170804,635633,50,14183,120786,"São Paulo, Brazil",False,['http://folha.com/no1208014'],['http://t.co/DYLrZ6t5'],2,1,1,0,pt,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,
1,2012-12-30 12:49:58+00:00,elianafrantz,O ano crítico da Olimpíada http://t.co/N17mHsBS via @folha_com # texto de Henrique Meirelles # vale a pena conferir.,ElianaFrantzdeMacedo,"Pesquisadora. Formada em Comunicação Social  (Jornalismo). Especialista em Direito Civil e EAD.
No mais, é vida que segue. 🧘🏼🏃🏼‍♀️🌴🙏🏼",False,90,155,6839,11375,1,454,"Dois Irmãos, Brasil",False,['http://www1.folha.uol.com.br/fsp/opiniao/86295-o-ano-critico-da-olimpiada.shtml'],['http://t.co/N17mHsBS'],0,0,0,0,pt,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",,,,
2,2012-12-30 11:06:12+00:00,Conteudo_Livre,Henrique Meirelles - O ano crítico da Olimpíada http://t.co/jjLjP4xN @Be_neviani,Sérgio 🗞,"Tá sem o jornal na mão @Conteudo_Livre é a solução

É CLIPPING",False,7248,327,203488,8219,220,8517,Ibitinga,False,['http://bit.ly/UBFlAY'],['http://t.co/jjLjP4xN'],0,0,0,0,pt,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,"[User(username='Be_neviani', id=18550598, displayname='Bê Neviani', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
3,2012-12-30 09:39:00+00:00,cmuriloc,O ano crítico da Olimpíada - HENRIQUE MEIRELLES http://t.co/dKCgnqoC,O BLOG DO MURILO,,False,1134,1435,51904,11,56,92,Facebook http://zip.net/bdjZgY,False,['http://migre.me/cB3Ei'],['http://t.co/dKCgnqoC'],0,0,0,0,pt,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",,,,
4,2012-12-30 00:20:39+00:00,PrMarcos_Souza,"""Viver bem é simples mas não é fácil. Esta é a minha filosofia de vida."" Henrique Meirelles",Marcos Souza,"“Toda joia de pensamento, todo lampejo de intelecto, provém da luz do mundo.” DTN, p. 11 #EGW",False,11698,1510,150193,20449,49,11976,"Brasília, Brasil",False,[],[],0,1,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
5,2012-12-28 11:29:24+00:00,RedePDT12,@LeonardoBoff lamentamos Lula ter gelado relação com Leonel Brizola em virtude deste ter contestado entrega do BC para Henrique Meirelles..,Rede PDT,"Tribuna do Trabalhismo na Internet, Núcleo Virtual idealizado c/apoio de Leonel Brizola no início de 1999 - 18 anos interagindo no mundo virtual.",False,4468,4288,33450,77,33,1168,No Twitter desde 22/11/2012,False,[],[],0,1,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,"[User(username='LeonardoBoff', id=74626513, displayname='Leonardo Boff', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
6,2012-12-27 19:54:16+00:00,ivomarcelino,RT @prsempre: Lembrando o acervo histórico de escândalos Gov. Lula:  28. Caso Henrique Meirelles =&gt; http://t.co/0PaQXTzF,Ivo Marcelino,Brasileiro,False,9391,5296,692636,1192,130,19074,Aracaju-Sergipe-Brazil,False,['http://bit.ly/V85CUq'],['http://t.co/0PaQXTzF'],0,0,0,0,pt,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,"[User(username='prsempre', id=310571872, displayname='Jensenbrazil', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
7,2012-12-27 19:52:00+00:00,prsempre,Lembrando o acervo histórico de escândalos Gov. Lula:  28. Caso Henrique Meirelles http://t.co/O8cUGzSj,Jensenbrazil,Brasileiro / Paranaense do Pé Vermelho de Londrina / Relacionamento sério / Pai & Avô / Corretor & Avaliador de Imóveis / Anti-corruptos / Anti-PTistas,False,1183,1157,39647,124,27,6054,"Curitiba, Paraná",False,['http://bit.ly/V85CUq'],['http://t.co/O8cUGzSj'],0,1,1,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
8,2012-12-23 22:38:45+00:00,tovaga,Básico e fundamental (HENRIQUE MEIRELLES) http://t.co/9mS5tpJV,🇧🇷👀Vovô Magal - Patriota 🇧🇷 🇵🇹 🇯🇵👀,"♔ ""Acho que em qualquer época eu teria amado a liberdade; mas na época em que vivemos, sinto-me propenso a idolatrá-la""
(Tocqueville) 🇧🇷 🇯🇵 🇵🇹 🇺🇸",False,29884,32613,1175728,566933,182,60176,"Viseu, Portugal",False,['http://brasilsoberanoelivre.blogspot.com/2012/12/basico-e-fundamental.html'],['http://t.co/9mS5tpJV'],0,0,0,0,pt,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",,,,
9,2012-12-23 20:16:48+00:00,JosSeverinodaS1,Geraldo compara Felipe Carreras a Henrique Meirelles http://t.co/m2LctmcC,José Severino da Sil,"Eu sou religioso salesiano. Moro em Recife PE. Gosto de fazer boas amizades. Amo muito a vida e desejo sempre lutar pelo a vida, especialmente dos mais pobres.",False,72,216,744,7,0,2,Recife - PE,False,['http://jc3.uol.com.br/blogs/blogjamildo/canais/noticias/2012/12/22/geraldo_compara_felipe_carreras_a_henrique_meirelles_143423.php'],['http://t.co/m2LctmcC'],0,0,0,0,pt,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",,,,
