,datetime,username,content,display name,user description,verified,follower count,friends count,statuses count,favourites count,listed count,media count,location,protected,outlinks,tcooutlinks,reply count,retweet count,like count,quote count,lang,source,media,retweeted tweet,quoted tweet,mentioned users
0,2018-12-31 16:48:08+00:00,anacarla_abrao,E last but not least: Ilan Goldfajn que  faz a transição no @BancoCentralBR no início de 2019 e sai reconhecido como um dos grandes banqueiros centrais do mundo!,Ana Carla - #VivaaDemocracia,Economista. Goiana de raiz e de coração. Adotada por São Paulo. Head da Oliver Wyman no Brasil. Melhor parte de mim: meus 4 filhos e meus 2 enteados ❤️,False,20433,1186,19326,34555,183,1036,São Paulo,False,[],[],1,1,13,0,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"[User(username='BancoCentralBR', id=222157159, displayname='Banco Central BR', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
1,2018-12-29 18:05:16+00:00,Marcus_tet,"@CancerJack Ué, a inflação tá em queda brusca desde que nosso presidento Temer assumiu, colocando pessoas como Ilan goldfajn e o Henrique Meirelles, como presidente do BACEN e ministro da fazenda. Sei que ambos já saíram nesse fim de governo, mas ainda dá pra pegar uma inflação baixa ainda",A lowly Tarnished,a boring little fellow,False,76,824,3113,23173,0,43,ilha.RJ,False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,"[User(username='CancerJack', id=37987887, displayname='Feldon', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
2,2018-12-26 11:16:19+00:00,BancoCentralBR,"Presidente do BC, Ilan Goldfajn, é indicado ao Prêmio “Faz Diferença”, do jornal O Globo. A votação popular vai até 27 de janeiro. https://t.co/Duy6uiCzdi https://t.co/61uAzhSaYb",Banco Central BR,Fique por dentro de tudo que o BC publica: linktr.ee/bancocentraldo…,True,453391,95,9612,350,1893,4289,Brasilia - DF,False,['https://goo.gl/Yoerqy'],['https://t.co/Duy6uiCzdi'],2,7,41,2,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Photo(previewUrl='https://pbs.twimg.com/media/DvVrbM1XQAEoQDP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DvVrbM1XQAEoQDP?format=jpg&name=large', altText=None)]",,,
3,2018-12-25 16:01:50+00:00,confistec_,"O presidente do Banco Central, Ilan Goldfajn, anunciou novas medidas para os cartões usados no exterior, obrigando os bancos, por exemplo, a oferecer ao cidadão que saiba em reais quanto ele gastou no cartão de crédito em cada compra, em tempo real. https://t.co/3nqo13PdSx",Confistec Assessoria Contábil,,False,5,1,150,1,0,150,,False,[],[],0,0,0,0,pt,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","[Photo(previewUrl='https://pbs.twimg.com/media/DvRjMtIXQAAsB9p?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DvRjMtIXQAAsB9p?format=jpg&name=large', altText=None)]",,,
4,2018-12-24 19:00:07+00:00,terracoecon,"OS ARTIGOS MAIS LIDOS DE 2018 | #25

O Presidente do Banco Central, Ilan Goldfajn, que está de saída do cargo em 2018, sofreu uma considerável pressão do mercado para subida dos... https://t.co/B96wDB9Nxi",Terraço Econômico,"O seu portal de economia e política aqui no Twitter!

Dá uma olhada no nosso LinkTree pra nos encontrar em todo canto 👇",False,22542,0,9328,2451,294,888,,False,['http://www.terracoeconomico.com.br/carta-de-um-rentista-frustrado-ao-presidente-do-banco-central/'],['https://t.co/B96wDB9Nxi'],0,1,2,0,pt,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,
5,2018-12-21 10:02:51+00:00,carloslopesjorn,"O ministro da Fazenda, Eduardo Guaria, e o presidente do BC, Ilan Goldfajn, participam, às 9h, de reunião virtual do Conselho Deliberativo do Fundo Soberano (CDFSB).",Carlos Lopes,Jornalista com atuação na área de informação e análise,False,494,340,28077,4769,26,135,"Brasilia, DF",False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
6,2018-12-20 18:00:15+00:00,JovemPanNews,"Ilan Goldfajn diz que fica no Banco Central até março para chegada de nova equipe.

https://t.co/vwZQ8C0RAv https://t.co/4bWCZVFmgH",Jovem Pan News,"Portal do Grupo Jovem Pan 
Facebook: facebook.com/jovempannews
Instagram: @jovempannews 
Telegram: t.me/oficialjpnews",True,1945387,2072,437789,3232,2455,134025,Brasil,False,['https://buff.ly/2CryB4J'],['https://t.co/vwZQ8C0RAv'],0,3,11,1,pt,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","[Photo(previewUrl='https://pbs.twimg.com/media/Du4OWTMW0AEGkQ_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Du4OWTMW0AEGkQ_?format=jpg&name=large', altText=None)]",,,
7,2018-12-20 16:53:41+00:00,oreplicario,Ilan Goldfajn diz que fica no Banco Central até março para chegada de nova equipe https://t.co/a2ricsXPjD https://t.co/uxGFj2xMC4,Replicário,,False,131,180,88708,1,1,44547,,False,['https://replicario.com.br/ilan-goldfajn-diz-que-fica-no-banco-central-ate-marco-para-chegada-de-nova-equipe/'],['https://t.co/a2ricsXPjD'],0,0,0,0,pt,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>","[Photo(previewUrl='https://pbs.twimg.com/media/Du3_HV2UYAA5ps-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Du3_HV2UYAA5ps-?format=jpg&name=large', altText=None)]",,,
8,2018-12-20 16:23:47+00:00,therezafontoura,"@eikebatista  presidente da instituição, Ilan Goldfajn, em coletiva sobre o Relatório Trimestral de Inflação . Ilan sustentou que o novo governo tem dado sinais ""positivos"" sobre a vontade de executar reformas, o que contribui para as expectativas ligadas à inflação.",Thereza Fontoura,"Economista , botafoguense , carioca",False,366,194,932635,374280,0,137562,,False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,"[User(username='eikebatista', id=119064111, displayname='Eike Batista Oficial', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
9,2018-12-20 10:21:50+00:00,carloslopesjorn,"O presidente do Banco Central, Ilan Goldfajn, participa, às 10h, da coletiva de imprensa sobre política monetária na apresentação do Relatório Trimestral de Inflação do quarto trimestre de 2018.",Carlos Lopes,Jornalista com atuação na área de informação e análise,False,494,340,28077,4769,26,135,"Brasilia, DF",False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
