,datetime,username,content,display name,user description,verified,follower count,friends count,statuses count,favourites count,listed count,media count,location,protected,outlinks,tcooutlinks,reply count,retweet count,like count,quote count,lang,source,media,retweeted tweet,quoted tweet,mentioned users
0,2007-12-21 19:01:13+00:00,laglag,Banco Central do Brasil: Alvir Alberto Hoffman - Diretor de Fiscalização. SAIU: Paulo Sérgio Cavalheiro,laglag,Somos fornecedores de Lista de Autoridades Governamentais.,False,3,0,40,0,0,0,Brasília/DF,False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
1,2007-12-20 17:47:46+00:00,Publico,Banco central sobe taxa de juro pela sexta vez para travar inflação,Público,Notícias e opinião de Portugal e do Mundo. | fb.com/publico | instagram.com/publico.pt | @ipsilononline | @publico_impar | @fugaspublico | @publicop3,True,865906,97,531732,887,3178,4516,Portugal,False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
2,2007-12-18 12:37:57+00:00,laglag,"Banco Central do Brasil: Anthero de Moraes Meirelles - Diretor de Administração
Saiu: Antônio Gustavo Matos do Vale",laglag,Somos fornecedores de Lista de Autoridades Governamentais.,False,3,0,40,0,0,0,Brasília/DF,False,,,1,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
3,2007-12-13 11:38:16+00:00,EGovHerald,SIC: Banco Popular contrariado pelo Banco Central : Banco de Portugal avisa que é ilegal ajust.. http://tinyurl.com/32o3jq,E-Gov Herald,"A digital publication about E-Gov, Data-Gov, Gov 2.0, open governance.",False,7368,7681,10797,0,429,4,Europe,False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
4,2007-11-13 15:00:02+00:00,g1,Senado aprova novos diretores do Banco Central http://tinyurl.com/2h2je3,g1,"Facebook (@g1), Instagram (@portalg1), YouTube (youtube.com/g1), TikTok (glo.bo/33cZzg1), Kwai (glo.bo/3pJoShs) e Telegram (t.me/portal_g1)",True,13927983,60,736845,10,19031,300270,Brasil,False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
5,2007-11-08 13:11:47+00:00,EGovHerald,SIC: Taxa de juro inalterada : Banco Central Europeu mantém a principal taxa directora nos 4% .. http://tinyurl.com/2bl46d,E-Gov Herald,"A digital publication about E-Gov, Data-Gov, Gov 2.0, open governance.",False,7368,7681,10797,0,429,4,Europe,False,,,0,0,0,0,ca,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
6,2007-10-26 17:30:13+00:00,g1,"Banco Central vende contratos, mas não segura queda do dólar http://tinyurl.com/2amzz3",g1,"Facebook (@g1), Instagram (@portalg1), YouTube (youtube.com/g1), TikTok (glo.bo/33cZzg1), Kwai (glo.bo/3pJoShs) e Telegram (t.me/portal_g1)",True,13927983,60,736845,10,19031,300270,Brasil,False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
7,2007-10-16 02:19:48+00:00,radiocool,@lilithiz : fechou...daqui a 3 dias te passo as informações ok?! tava pensando no Banco Central o q vc acha???,Drigo,"Um acumulado de joguinhos, cervejas, caipirinhas, discos e muita coisa sem sentido.",False,280,1367,6950,49638,1,489,Rio de Janeiro,False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,"[User(username='lilithiz', id=1267493742153535488, displayname='ıslerboyleyurumuyor', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
8,2007-10-04 12:39:14+00:00,EGovHerald,SIC: BCE manteve juro a 4%: O Banco Central Europeu não subiu a taxa directoraDinheiro http://tinyurl.com/yu2be7,E-Gov Herald,"A digital publication about E-Gov, Data-Gov, Gov 2.0, open governance.",False,7368,7681,10797,0,429,4,Europe,False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
9,2007-10-04 12:06:27+00:00,Publico,BCE deixa inalterada taxas de juro: Banco de Inglaterra fez o mesmo O Banco Central Europeu decidiu mante.. http://tinyurl.com/2nnev4,Público,Notícias e opinião de Portugal e do Mundo. | fb.com/publico | instagram.com/publico.pt | @ipsilononline | @publico_impar | @fugaspublico | @publicop3,True,865906,97,531732,887,3178,4516,Portugal,False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
10,2007-08-17 14:55:09+00:00,bbcbrasil,Banco central dos EUA cortou taxa de juros pela qual empresta dinheiro aos bancos. - http://tinyurl.com/2jtkb5,BBC News Brasil,Eu sou a BBC News Brasil e tuíto sobre notícias no Brasil e no mundo. Participe de um diálogo global aqui comigo!,True,3209144,827,261575,617,9602,145985,"Londres, GB, e São Paulo, BR",False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
11,2007-08-13 13:04:16+00:00,Publico,BCE anuncia nova injecção de liquidez no mercado: No valor de 47.660 milhões de euros O Banco Central Eur.. http://tinyurl.com/yw2lnn,Público,Notícias e opinião de Portugal e do Mundo. | fb.com/publico | instagram.com/publico.pt | @ipsilononline | @publico_impar | @fugaspublico | @publicop3,True,865906,97,531732,887,3178,4516,Portugal,False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
12,2007-08-02 14:05:43+00:00,Publico,BCE deixa antever nova subida dos juros em Setembro: Taxa manteve-se hoje inalterada O Banco Central Euro.. http://tinyurl.com/25j7jz,Público,Notícias e opinião de Portugal e do Mundo. | fb.com/publico | instagram.com/publico.pt | @ipsilononline | @publico_impar | @fugaspublico | @publicop3,True,865906,97,531732,887,3178,4516,Portugal,False,,,0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
