,datetime,username,content,display name,user description,verified,follower count,friends count,statuses count,favourites count,listed count,media count,location,protected,outlinks,tcooutlinks,reply count,retweet count,like count,quote count,lang,source,media,retweeted tweet,quoted tweet,mentioned users
0,2014-12-31 02:45:29+00:00,rcnini,@Roxmo tamanho grande abs  feliz 2015 roberto campos sp,rcninir,,False,192,1940,9909,148,2,141,sp,False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,"[User(username='roxmo', id=17752026, displayname='Roger Rocha Moreira', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
1,2014-12-31 00:49:15+00:00,paulopretocesar,"Já que espalharam boatos sobre mim a respeito da nossa constituição, eu concordo com tudo que roberto campos disse sobre ela","Preto o 1,68m",Um bom frasista,False,146,352,18464,5575,6,569,BRAZZAS,False,[],[],1,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
2,2014-12-30 22:19:09+00:00,blogjaneandrade,"""A DIFERENÇA ENTRE A INTELIGÊNCIA E A ESTUPIDEZ É QUE A INTELIGÊNCIA É LIMITADA!"" Roberto Campos http://t.co/nnwEjnMFrh",Blog da Jane Andrade,"Blogueira, Fotógrafa, Professora e Maquiadora
instagram.com/blogda_janeand…",False,2017,4251,11995,4620,2,560,"Chapadinha-MA, Brasil",False,['http://fb.me/1yTtSzxLZ'],['http://t.co/nnwEjnMFrh'],0,0,0,0,pt,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,
3,2014-12-30 15:40:27+00:00,brunorbfmacedo,"“@GovernoPara: Em 2015, quem assume a Polícia Militar é o coronel Roberto Campos. #secretariado”excelente nome para a nossa segurança !",Bruno Macedo,Advogado em SC/PA. Coord Direito Estácio São José/SC. Pai e marido. Especialista e Mestre em Processo Civil! Paysandu e Flamengo. Devoto Nossa Senhora de Nazaré,False,521,942,6626,7678,5,247,"Florianópolis, Brasil",False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"[User(username='GovernoPara', id=153505589, displayname='Governo do Pará', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
4,2014-12-30 15:30:15+00:00,GovernoPara,"Em 2015, quem assume a Polícia Militar é o coronel Roberto Campos. #secretariado",Governo do Pará,Uma das 27 unidades federativas do Brasil. Segundo maior Estado do país de extensão territorial com 144 municípios.,True,282074,65,58851,5119,255,10069,"Belém, Pará, Brasil",False,[],[],1,2,4,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
5,2014-12-30 15:04:08+00:00,liberalesportes,Comandante da PM: Roberto Campos,OLiberal.com | Esportes,Twitter da editoria de Esportes de OLiberal.com. Faça parte do nosso grupo no Facebook: bit.ly/35TOJco,False,20609,55,26630,275,87,456,"Belém, Pará, Brasil",False,[],[],0,1,0,0,es,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
6,2014-12-30 13:14:35+00:00,N_Carvalheira,"No Brasil, empresa privada é aquela que é controlada pelo governo, e empresa pública é aquela que ninguém controla. (Roberto Campos)",Nelson Carvalheira🇧🇷,"Jornalismo Alternativo. Registro no Ministério do Trabalho: 14784/RJ  
                                                         pix: nelsoncarvalheira@gmail.com",False,101751,52083,1500302,212926,215,106105,"Rio de Janeiro, Brasil",False,[],[],1,28,17,0,pt,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",,,,
7,2014-12-30 05:15:43+00:00,Kaka_onnet,@CanalDoOtario @liberplus Esse discurso ñ é diferente das ideias de Roberto Campos. Pesquise tb e ira se surpreender. #AVacaTussiu,Kaká Oliveira 🇧🇷 🇵🇹,"Entusiasta por Automóveis, Veleiros, Motores, Aviões, Tecnologia e Energia Sustentável. Amo minha Família, Rio de Janeiro, Armação dos Búzios, Brasil e Portugal",False,673,631,44166,25495,16,4233,Armação dos Búzios RJ,False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,"[User(username='CanalDoOtario', id=548024965, displayname='Canal do Otário', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='liberplus', id=753450381565235200, displayname='韦恩大人', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
8,2014-12-29 13:45:13+00:00,riltonmorais,"""Na política há dois tipos de cidadãos, os incapazes e os capazes de tudo."" Roberto Campos",Rilton Morais,Pai de Rodrigo e Alice. Neurocirurgião. Pensador nas horas vagas. Amante ocasional. Esportista bissexto.,False,1694,381,15484,683,7,297,"Aracaju - SE, Brazil",False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
9,2014-12-28 19:35:22+00:00,jordanbern4rdes,"""O socialismo é uma espécie de gonorréia juvenil que dá em todo mundo e que se cura no confronto com a realidade"" (Roberto Campos)",Jordan Bernardes,Despudoradamente conservador,False,764,1385,28505,5617,5,1082,"Gabinete do Ódio, BR",False,[],[],0,2,0,0,pt,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,
10,2014-12-28 17:38:43+00:00,amauryreporter,Coronel ROBERTO CAMPOS atual Comandante do Policiamento da Capital será o novo COMANDANTE GERAL DA PM .  O pai... http://t.co/zPAT1jxVkJ,Amaury Silveira,"Amaury Silveira. Radialista e Jornalista. Repórter Policial da Rádio Clube do Pará, RBATV e Jornal Diário do Pará.",False,4843,1802,34908,20,21,1025,Belém-Pará-Brasil (Amazônia),False,['http://fb.me/6pWpu55D0'],['http://t.co/zPAT1jxVkJ'],0,1,0,0,pt,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,
11,2014-12-28 16:27:44+00:00,MichelArbache,"""Roberto Campos, vamos fazer Reforma Agrária pq descobri nos EUA q ñ é coisa de comunista"" - Castelo Branco. A 19:20 https://t.co/5G8y5APK2k",Michel Arbache,"Uma coisa é a liberdade de expressão; outra coisa é o direito de amplificá-la, que é monopolizado pela máfia midiática. Democratização das comunicações já!",False,5544,1909,27388,5624,42,3285,Juiz de Fora - MG - Brasil,False,['https://www.youtube.com/watch?v=M64fQSn4uUQ'],['https://t.co/5G8y5APK2k'],0,3,1,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
12,2014-12-28 14:27:47+00:00,Antonio_agto,"""O PT é o partido dos trabalhadores que não trabalham, dos estudantes que não estudam e dos intelectuais que não pensam"".
Roberto Campos.",Antônio,"Economicamente liberal, Conservador e monarquista.",False,740,772,14510,7355,1,3532,brasil-rs,False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
13,2014-12-28 14:24:10+00:00,herlandes,"""Não é a lei que precisa ser forte, mas a carne que não pode ser fraca."" (Roberto Campos)",Herlandes Fernandes,"Discente em Direito, Administrador, Economiário, Pai, Filho,Irmão, Simples cidadão. Sou o resultado da soma dos meus erros e acertos.",False,556,830,16833,886,6,780,Rio Branco - Acre,False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
14,2014-12-28 12:37:22+00:00,oDelacir,Roberto Campos http://t.co/r4zdxVeuNr,Delacir Silvestrin,"Anti PTralhas, me orgulho de nunca ter votado nessa laia.",False,132,38,7675,2073,1,231,Coronel Freitas - SC,False,['http://fb.me/41IkslfIx'],['http://t.co/r4zdxVeuNr'],0,0,0,0,es,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,
15,2014-12-27 20:43:43+00:00,mrdlani,"Gostei da frase: 

“O Brasil não corre o menor risco de dar certo.” 
-Roberto Campos. http://t.co/Zf94BFlTtH",Mendes,"Brasileiro, Pernambucano, Casado, Pai, Saudosista, Patriota, Teórico da Conspiração e Cristão.",False,316,1414,2052,16599,6,70,São Paulo,False,['http://fb.me/3cqkiUn0a'],['http://t.co/Zf94BFlTtH'],0,0,0,0,pt,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,
16,2014-12-27 20:33:14+00:00,dextrabypmoura,Roberto Campos - Conexão Roberto D'Ávila (16/10/2011) http://t.co/kahE5FzgHc,Dextra by Paulo Moura 🇧🇷,Notícias e análises posicionadas de um Cientista Político Conservador - Jornalista 0090171 DRT/SP,False,12311,11459,77898,5223,29,1324,São Paulo - SP - Brasil,False,['http://fb.me/3AFVU9Nlr'],['http://t.co/kahE5FzgHc'],0,0,0,0,pt,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,
17,2014-12-27 16:59:10+00:00,fabiotorre,"A última frase, de Roberto Campos, é a melhor. http://t.co/vdoh6poLBs",Fabio Torre,Director & cinematographer.,False,131,110,2085,503,5,256,"ÜT: -23.603442,-46.662196",False,['http://fb.me/2H4uNSNhl'],['http://t.co/vdoh6poLBs'],0,0,0,0,pt,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,
18,2014-12-27 10:23:18+00:00,lcorrea1974,“O Aniversário é uma fatalidade biológica – horrível – que acontece à nossa revelia.” Roberto Campos,Leonardo Corrêa,Advogado,False,64,170,1975,15,0,12,Rio de Janeiro,False,[],[],0,0,0,0,pt,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,
19,2014-12-27 02:10:03+00:00,IceNysp,"""O Brasil definitivamente não corre o menor risco de dar certo."" Roberto Campos RT @BrasilPost http://t.co/mIUzCStEK9",Danilo Oliveira,Sou só um cara procurando o que fazer pra ser um vagabundo,False,95,290,6337,14712,1,324,Sao Paulo / Araras / Manhattan,False,['http://www.brasilpost.com.br/tulio-baars/o-que-diabos-esta-acontec_b_6378212.html'],['http://t.co/mIUzCStEK9'],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,"[User(username='brasilpost', id=4114731143, displayname='HuffPost Brasil', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
20,2014-12-27 00:36:48+00:00,franssinete,Blog da Franssinete Florenzano: Roberto Campos comandará a PM-PA http://t.co/HrSeGx58Ez,Franssi Florenzano,"Jornalista e advogada, presidente da Academia Paraense de Jornalismo, membro da Abrajet, IHGP e IHGTAP, edita o Portal Uruá-Tapera. Mãe da @gabiflorenzano",False,13086,5104,65173,11481,127,4081,Belém - PA,False,['http://uruatapera.blogspot.com/2014/12/roberto-campos-comandara-pm-pa.html?spref=tw'],['http://t.co/HrSeGx58Ez'],0,2,1,0,pt,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",,,,
21,2014-12-26 22:24:06+00:00,pu5aad,"""...filhos de Marx numa transa adúltera com a Coca-Cola"". 
- Roberto Campos. http://t.co/cJaYdTbdLb",@Alissonraniere.1978,"Sociologia, Gestão Pública e graduando em Direito.",False,1085,888,25466,274,39,1205,"Imbituba, SC, Brasil",False,['http://fb.me/2Mc8JfwNg'],['http://t.co/cJaYdTbdLb'],0,0,0,0,pt,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,
22,2014-12-26 17:02:05+00:00,caue_zuca,A crise na Petrobrás fez crescer o pequeno Roberto Campos que habita a alma de muitos brasileiros. #FazParteDoJogo,Cauê Nascimento,Eternamente fiel ao glorioso limite de 140 caracteres (exceto nas réplicas),False,893,262,228841,131,10,3170,"Berisso, Argentina",False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
23,2014-12-26 14:47:10+00:00,EspacoAberto,Praças são os mais resistentes à indicação do coronel Roberto Campos para ser o novo comandante-geral da PM http://t.co/7lmNDHSFdv,Espaço Aberto #vacine-se,Twitter do Blog Espaço Aberto. No Facebook: facebook.com/blogespacoaber…. No Instagram: instagram.com/blogdoespacoab…,False,2093,202,16648,164,20,3922,Belém - Pará - Brasil,False,['http://goo.gl/PKzxhd'],['http://t.co/7lmNDHSFdv'],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
24,2014-12-24 22:37:34+00:00,DiPalmaChris,"Roberto Campos, que gênio, pqp!",Christian Di Palma,"Et, comerciante e psicoterapeuta.",False,95,83,1467,161,0,112,São Paulo,False,[],[],0,0,0,0,pt,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,
25,2014-12-24 01:33:38+00:00,decebalulus,CARALHO a ex mulher do collor disse q era pro roberto campos ser o ministro da fazenda no gov collor mas ele nao aceitou,J 🏴‍☠️🇦🇨🇦🇩🇦🇱🇧🇮🇧🇳🇧🇹🇨🇭🇨🇻🇵🇲,"Under a juniper-tree the bones sang, scattered and shining
We are glad to be scattered, we did little good to each other",False,1568,611,178826,18095,22,16113,,False,[],[],1,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
26,2014-12-23 03:21:32+00:00,konvenios,ARTIGO Resgatando Roberto Campos http://t.co/3CeXzJxr8J #konvenios,Eduardo Kiefer,Siga-nos em @EduardoKiefer,False,128,26,11471,3,0,1,,False,['http://dlvr.it/7vQD7k'],['http://t.co/3CeXzJxr8J'],0,0,0,0,es,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,
27,2014-12-23 03:21:04+00:00,kasaleventos,ARTIGO Resgatando Roberto Campos http://t.co/VLqwQiK0Ah #konvenios,Kasal,,False,219,2,12783,0,0,1,,False,['http://dlvr.it/7vQDd4'],['http://t.co/VLqwQiK0Ah'],0,0,0,0,es,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,
28,2014-12-23 03:21:04+00:00,EduardoKiefer,ARTIGO Resgatando Roberto Campos http://t.co/QlCvC81iQm #konvenios,Eduardo Kiefer,"Jornalista, Diretor da Kasal, admin do konvenios.com.br",False,4031,35,64034,20,347,87,Brasil      ✔ Verified Account,False,['http://dlvr.it/7vQDPX'],['http://t.co/QlCvC81iQm'],0,0,0,0,es,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,
29,2014-12-23 03:05:51+00:00,IIMarcio,"PRÁ VOCÊ QUE ESTÁ TENTANDO SE DESESQUERDIZAR!!! 
Roberto Campos fala sobre a esquerda, e a chama d…: http://t.co/db2gaVeOrW",MÁRCIO 🇧🇷,"✟Mantenha os amigos sempre perto de você e os inimigos mais perto ainda.✟
#DireitaUnida #DireitaSegueDireita",False,10880,12383,43552,16303,29,6969,ternuma.com.br,False,['http://ln.is/youtu.be/l03pY'],['http://t.co/db2gaVeOrW'],1,0,0,0,pt,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>",,,,
30,2014-12-22 10:57:52+00:00,Denisecontinent,"@BlogdoNoblat Lembre do Paulo Francis e do Roberto Campos: ou se acaba com as Estatais ou elas acabam com o Brasil.  clePTocratas, rua, xô.",Denise Continentino,,False,18,105,271,305,0,5,,False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,"[User(username='BlogdoNoblat', id=16794066, displayname='Blog do Noblat', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
31,2014-12-22 10:51:59+00:00,Denisecontinent,"Pra frente, Vanine, denuncie, isso n é novidade, lembre Paulo Francis e Roberto Campos: ou se acaba c as Estatais ou elas acabam c  Brasil.",Denise Continentino,,False,18,105,271,305,0,5,,False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
32,2014-12-22 00:18:56+00:00,decebalulus,@relances pq o roberto campos foi picareta?,J 🏴‍☠️🇦🇨🇦🇩🇦🇱🇧🇮🇧🇳🇧🇹🇨🇭🇨🇻🇵🇲,"Under a juniper-tree the bones sang, scattered and shining
We are glad to be scattered, we did little good to each other",False,1568,611,178826,18095,22,16113,,False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,"[User(username='relances', id=4042326375, displayname='Vinícius M. Justo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
33,2014-12-21 23:10:43+00:00,DireitoAngelino,"O QUE É O PT, em frase genial de Roberto Campos http://t.co/wy4bhMtqq6",SEVERINO ANGELINO,"ESPERO VER UM BRASIL ONDE A JUSTIÇA SEJA PARA TODOS E NÃO PARA POUCOS, BANDIDOS E COVARDES.",False,1577,1700,5074,16,3,48,ARAPIRACA,False,['http://veja.abril.com.br/blog/ricardo-setti/politica-cia/o-que-e-o-pt-em-frase-genial-de-roberto-campos/'],['http://t.co/wy4bhMtqq6'],0,2,1,0,pt,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",,,,
34,2014-12-21 18:39:52+00:00,marisascruz,"MUITO BOM!
RT @BR19752014: Roberto Campos fala sobre a esquerda, e a chama de gonorréia juvenil: http://t.co/l7wY9ualKX",Marisa Cruz,Administradora própria da alma eternamente viva,False,68447,7019,1036316,61166,281,59428,Brasil,False,['http://ln.is/youtu.be/Bwcm8'],['http://t.co/l7wY9ualKX'],0,5,3,0,pt,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,
35,2014-12-21 18:32:59+00:00,CiruteCruzeiro,"""O PT é o partido dos trabalhadores que não trabalham, dos estudantes que não estudam e dos intelectuais que não pensam"". 
(Roberto Campos)",CÍCERO VOLNEY ALVES,"Sou ""B"" de Brasil; sou ""B"" de Bolsonaro e sou ""B"" de Cruzeiro (por enquanto), pois certamente a gente volta ao ""B"" de Brasileiríssimo clube por excelência!",False,7731,8452,18494,954,4,820,Vitória-ES,False,[],[],0,1,3,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
36,2014-12-21 17:59:54+00:00,jordanbern4rdes,"""Para um socialista, um fracasso é apenas um sucesso mal explicado""  Roberto Campos",Jordan Bernardes,Despudoradamente conservador,False,764,1385,28505,5617,5,1082,"Gabinete do Ódio, BR",False,[],[],0,0,0,0,pt,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,
37,2014-12-21 15:14:27+00:00,LutaDeClassesBR,Prestes x pseudo-sonhador liberal Roberto Campos http://t.co/29Cn70ugWR,Luta de classes contra os pobres 🇧🇷 🆘 🐍🦩🐶🥀,"A democracia liberal, apesar da propaganda, não tem compromisso com o bem estar dos trabalhadores e o desenvolvimento do país. #vegan #socialismo",False,7550,8298,198558,122199,53,4080,,False,['http://www.conversaafiada.com.br/tv-afiada/2014/12/21/tribunal-do-povo-o-capitalismo-no-seculo-xxi/#.VJbjimNBmPc.twitter'],['http://t.co/29Cn70ugWR'],0,0,0,0,pt,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",,,,
